FILE_NAME_1,FILE_NAME_2,TIME_STAMP_1,TIME_STAMP_2,RESULT_URL,PERC_SIM_1 [%],PERC_SIM_2 [%],LINES_MATCHES
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_12-57-55_69206aec29723b7001715b50a71ac3fd5f9e5ee1.c,2022-02-04_12-14-05,2022-02-04_12-57-55,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_12-56-55_aaeb57d2a67f712462ea38b1c8888cbb43480301.c,2022-02-04_12-14-05,2022-02-04_12-56-55,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_12-55-25_ca4ee3301fef1d7985f4901ede809ce7dba5cdf8.c,2022-02-04_12-14-05,2022-02-04_12-55-25,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_12-52-55_2d61ede3c144f78d6bd7c96c59f55f28bc865010.c,2022-02-04_12-14-05,2022-02-04_12-52-55,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_12-50-55_4b0d673eb978298f26cc61edcff20184cf49af4a.c,2022-02-04_12-14-05,2022-02-04_12-50-55,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_12-48-54_ba4d86ea79a1f3cfe4a6687fb3ad16d0bee6ba8b.c,2022-02-04_12-14-05,2022-02-04_12-48-54,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_12-47-54_ee788337cba769a497bbd4e67ed96ef16ab0754c.c,2022-02-04_12-14-05,2022-02-04_12-47-54,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_12-43-24_9b0392f0ed01cdcededcea2f12d443dd9e54dd17.c,2022-02-04_12-14-05,2022-02-04_12-43-24,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_12-41-54_66d8396e2a5cfb08369225017e853f6a2a978578.c,2022-02-04_12-14-05,2022-02-04_12-41-54,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_12-35-54_3973dc67312670b4d1a705e641661c1fc1ffd6d6.c,2022-02-04_12-14-05,2022-02-04_12-35-54,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_12-34-24_7d444c78a5a9e6e50de0bbe484d42b62a46377ce.c,2022-02-04_12-14-05,2022-02-04_12-34-24,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_12-33-24_b50a0e994f086e487a12575c403b1153d606a438.c,2022-02-04_12-14-05,2022-02-04_12-33-24,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_12-29-54_6a115fbfb8cbb349daffbfeab3ec34ec2b27c221.c,2022-02-04_12-14-05,2022-02-04_12-29-54,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_12-17-23_81804963eea27a77ec27c3400271e02977500a71.c,2022-02-04_12-14-05,2022-02-04_12-17-23,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-14-05_6596f461960872f48ff1c1b51e5ea00a3446c258.c,ab0343/source_file/2022-02-04_12-16-23_6c0b8164cd978e3a531e2f3d8efafc9dfc8ffce7.c,2022-02-04_12-14-05,2022-02-04_12-16-23,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-12-40_388c40e2f8519d86ab4ad2a6bcb95fbdc54f7c66.c,ab0343/source_file/2022-02-04_12-57-55_69206aec29723b7001715b50a71ac3fd5f9e5ee1.c,2022-02-04_12-12-40,2022-02-04_12-57-55,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-12-40_388c40e2f8519d86ab4ad2a6bcb95fbdc54f7c66.c,ab0343/source_file/2022-02-04_12-56-55_aaeb57d2a67f712462ea38b1c8888cbb43480301.c,2022-02-04_12-12-40,2022-02-04_12-56-55,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-12-40_388c40e2f8519d86ab4ad2a6bcb95fbdc54f7c66.c,ab0343/source_file/2022-02-04_12-55-25_ca4ee3301fef1d7985f4901ede809ce7dba5cdf8.c,2022-02-04_12-12-40,2022-02-04_12-55-25,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-12-40_388c40e2f8519d86ab4ad2a6bcb95fbdc54f7c66.c,ab0343/source_file/2022-02-04_12-52-55_2d61ede3c144f78d6bd7c96c59f55f28bc865010.c,2022-02-04_12-12-40,2022-02-04_12-52-55,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-12-40_388c40e2f8519d86ab4ad2a6bcb95fbdc54f7c66.c,ab0343/source_file/2022-02-04_12-50-55_4b0d673eb978298f26cc61edcff20184cf49af4a.c,2022-02-04_12-12-40,2022-02-04_12-50-55,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-12-40_388c40e2f8519d86ab4ad2a6bcb95fbdc54f7c66.c,ab0343/source_file/2022-02-04_12-48-54_ba4d86ea79a1f3cfe4a6687fb3ad16d0bee6ba8b.c,2022-02-04_12-12-40,2022-02-04_12-48-54,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-12-40_388c40e2f8519d86ab4ad2a6bcb95fbdc54f7c66.c,ab0343/source_file/2022-02-04_12-47-54_ee788337cba769a497bbd4e67ed96ef16ab0754c.c,2022-02-04_12-12-40,2022-02-04_12-47-54,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-12-40_388c40e2f8519d86ab4ad2a6bcb95fbdc54f7c66.c,ab0343/source_file/2022-02-04_12-43-24_9b0392f0ed01cdcededcea2f12d443dd9e54dd17.c,2022-02-04_12-12-40,2022-02-04_12-43-24,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
aa0612/source_file/2022-02-04_12-12-40_388c40e2f8519d86ab4ad2a6bcb95fbdc54f7c66.c,ab0343/source_file/2022-02-04_12-41-54_66d8396e2a5cfb08369225017e853f6a2a978578.c,2022-02-04_12-12-40,2022-02-04_12-41-54,http://moss.stanford.edu/results/7/1678389041657,19.0,17.0,27
